Country,Status,Life_expectancy,Diabetes_prevalence(%),Vaccination_rate(per million people)
Sao Tome and Principe,Developing,67.1,5.5,10819.804
Sao Tome and Principe,Developing,66.9,5.5,10819.804
Sao Tome and Principe,Developing,66.9,5.5,10819.804
Sao Tome and Principe,Developing,66.6,5.5,10819.804
Sao Tome and Principe,Developing,66.6,5.5,10819.804
Sao Tome and Principe,Developing,66.2,5.5,10819.804
Sao Tome and Principe,Developing,66.2,5.5,10819.804
Sao Tome and Principe,Developing,65.8,5.5,10819.804
Sao Tome and Principe,Developing,65.8,5.5,10819.804
Sao Tome and Principe,Developing,65.4,5.5,10819.804
Sao Tome and Principe,Developing,65.4,5.5,10819.804
Sao Tome and Principe,Developing,65.1,5.5,10819.804
Sao Tome and Principe,Developing,65.1,5.5,10819.804
Sao Tome and Principe,Developing,64.7,5.5,10819.804
Sao Tome and Principe,Developing,64.7,5.5,10819.804
Sao Tome and Principe,Developing,64.3,5.5,10819.804
Sao Tome and Principe,Developing,64.3,5.5,10819.804
Sao Tome and Principe,Developing,63.8,5.5,10819.804
Sao Tome and Principe,Developing,63.8,5.5,10819.804
Sao Tome and Principe,Developing,63.4,5.5,10819.804
Sao Tome and Principe,Developing,63.4,5.5,10819.804
Sao Tome and Principe,Developing,63.1,5.5,10819.804
Sao Tome and Principe,Developing,63.1,5.5,10819.804
Sao Tome and Principe,Developing,62.8,5.5,10819.804
Sao Tome and Principe,Developing,62.8,5.5,10819.804
Sao Tome and Principe,Developing,62.6,5.5,10819.804
Sao Tome and Principe,Developing,62.6,5.5,10819.804
Saudi Arabia,Developing,74.5,19.6,12523.79
Saudi Arabia,Developing,74.5,18.7,12523.79
Saudi Arabia,Developing,74.4,19.6,12523.79
Saudi Arabia,Developing,74.4,18.7,12523.79
Saudi Arabia,Developing,74.3,19.6,12523.79
Saudi Arabia,Developing,74.3,18.7,12523.79
Saudi Arabia,Developing,74.1,19.6,12523.79
Saudi Arabia,Developing,74.1,18.7,12523.79
Saudi Arabia,Developing,73.9,19.6,12523.79
Saudi Arabia,Developing,73.9,18.7,12523.79
Saudi Arabia,Developing,73.7,19.6,12523.79
Saudi Arabia,Developing,73.7,18.7,12523.79
Saudi Arabia,Developing,73.4,19.6,12523.79
Saudi Arabia,Developing,73.4,18.7,12523.79
Saudi Arabia,Developing,73.3,19.6,12523.79
Saudi Arabia,Developing,73.3,18.7,12523.79
Saudi Arabia,Developing,73.2,19.6,12523.79
Saudi Arabia,Developing,73.2,18.7,12523.79
Saudi Arabia,Developing,73.2,19.6,12523.79
Saudi Arabia,Developing,73.2,18.7,12523.79
Saudi Arabia,Developing,73.1,19.6,12523.79
Saudi Arabia,Developing,73.1,18.7,12523.79
Saudi Arabia,Developing,73.1,19.6,12523.79
Saudi Arabia,Developing,73.1,18.7,12523.79
Saudi Arabia,Developing,73.0,19.6,12523.79
Saudi Arabia,Developing,73.0,18.7,12523.79
Saudi Arabia,Developing,72.9,19.6,12523.79
Saudi Arabia,Developing,72.9,18.7,12523.79
Saudi Arabia,Developing,72.8,19.6,12523.79
Saudi Arabia,Developing,72.8,18.7,12523.79
Saudi Arabia,Developing,72.6,19.6,12523.79
Saudi Arabia,Developing,72.6,18.7,12523.79
Senegal,Developing,66.7,3.2,2356.01
Senegal,Developing,66.7,3.1,2356.01
Senegal,Developing,66.4,3.2,2356.01
Senegal,Developing,66.4,3.1,2356.01
Senegal,Developing,66.0,3.2,2356.01
Senegal,Developing,66.0,3.1,2356.01
Senegal,Developing,65.6,3.2,2356.01
Senegal,Developing,65.6,3.1,2356.01
Senegal,Developing,64.9,3.2,2356.01
Senegal,Developing,64.9,3.1,2356.01
Senegal,Developing,64.3,3.2,2356.01
Senegal,Developing,64.3,3.1,2356.01
Senegal,Developing,63.5,3.2,2356.01
Senegal,Developing,63.5,3.1,2356.01
Senegal,Developing,62.8,3.2,2356.01
Senegal,Developing,62.8,3.1,2356.01
Senegal,Developing,62.1,3.2,2356.01
Senegal,Developing,62.1,3.1,2356.01
Senegal,Developing,61.3,3.2,2356.01
Senegal,Developing,61.3,3.1,2356.01
Senegal,Developing,65.0,3.2,2356.01
Senegal,Developing,65.0,3.1,2356.01
Senegal,Developing,59.7,3.2,2356.01
Senegal,Developing,59.7,3.1,2356.01
Senegal,Developing,59.0,3.2,2356.01
Senegal,Developing,59.0,3.1,2356.01
Senegal,Developing,58.4,3.2,2356.01
Senegal,Developing,58.4,3.1,2356.01
Senegal,Developing,57.9,3.2,2356.01
Senegal,Developing,57.9,3.1,2356.01
Senegal,Developing,57.5,3.2,2356.01
Senegal,Developing,57.5,3.1,2356.01
Serbia,Developing,75.6,7.7,9490.143
Serbia,Developing,75.6,9.1,9490.143
Serbia,Developing,75.4,7.7,9490.143
Serbia,Developing,75.4,9.1,9490.143
Serbia,Developing,75.3,7.7,9490.143
Serbia,Developing,75.3,9.1,9490.143
Serbia,Developing,74.9,7.7,9490.143
Serbia,Developing,74.9,9.1,9490.143
Serbia,Developing,74.6,7.7,9490.143
Serbia,Developing,74.6,9.1,9490.143
Serbia,Developing,74.4,7.7,9490.143
Serbia,Developing,74.4,9.1,9490.143
Serbia,Developing,74.1,7.7,9490.143
Serbia,Developing,74.1,9.1,9490.143
Serbia,Developing,74.0,7.7,9490.143
Serbia,Developing,74.0,9.1,9490.143
Serbia,Developing,73.8,7.7,9490.143
Serbia,Developing,73.8,9.1,9490.143
Serbia,Developing,73.6,7.7,9490.143
Serbia,Developing,73.6,9.1,9490.143
Serbia,Developing,73.0,7.7,9490.143
Serbia,Developing,73.0,9.1,9490.143
Serbia,Developing,73.0,7.7,9490.143
Serbia,Developing,73.0,9.1,9490.143
Serbia,Developing,73.0,7.7,9490.143
Serbia,Developing,73.0,9.1,9490.143
Serbia,Developing,72.9,7.7,9490.143
Serbia,Developing,72.9,9.1,9490.143
Serbia,Developing,73.1,7.7,9490.143
Serbia,Developing,73.1,9.1,9490.143
Serbia,Developing,72.6,7.7,9490.143
Serbia,Developing,72.6,9.1,9490.143
Seychelles,Developing,73.2,12.1,19132.246
Seychelles,Developing,73.2,8.5,19132.246
Seychelles,Developing,73.0,12.1,19132.246
Seychelles,Developing,73.0,8.5,19132.246
Seychelles,Developing,72.9,12.1,19132.246
Seychelles,Developing,72.9,8.5,19132.246
Seychelles,Developing,72.7,12.1,19132.246
Seychelles,Developing,72.7,8.5,19132.246
Seychelles,Developing,72.6,12.1,19132.246
Seychelles,Developing,72.6,8.5,19132.246
Seychelles,Developing,72.4,12.1,19132.246
Seychelles,Developing,72.4,8.5,19132.246
Seychelles,Developing,72.3,12.1,19132.246
Seychelles,Developing,72.3,8.5,19132.246
Seychelles,Developing,72.2,12.1,19132.246
Seychelles,Developing,72.2,8.5,19132.246
Seychelles,Developing,72.2,12.1,19132.246
Seychelles,Developing,72.2,8.5,19132.246
Seychelles,Developing,72.2,12.1,19132.246
Seychelles,Developing,72.2,8.5,19132.246
Seychelles,Developing,72.2,12.1,19132.246
Seychelles,Developing,72.2,8.5,19132.246
Seychelles,Developing,72.1,12.1,19132.246
Seychelles,Developing,72.1,8.5,19132.246
Seychelles,Developing,72.1,12.1,19132.246
Seychelles,Developing,72.1,8.5,19132.246
Seychelles,Developing,72.1,12.1,19132.246
Seychelles,Developing,72.1,8.5,19132.246
Seychelles,Developing,72.0,12.1,19132.246
Seychelles,Developing,72.0,8.5,19132.246
Seychelles,Developing,71.8,12.1,19132.246
Seychelles,Developing,71.8,8.5,19132.246
Sierra Leone,Developing,51.0,3.2,7353.0596
Sierra Leone,Developing,51.0,2.1,7353.0596
Sierra Leone,Developing,48.1,3.2,7353.0596
Sierra Leone,Developing,48.1,2.1,7353.0596
Sierra Leone,Developing,54.0,3.2,7353.0596
Sierra Leone,Developing,54.0,2.1,7353.0596
Sierra Leone,Developing,49.7,3.2,7353.0596
Sierra Leone,Developing,49.7,2.1,7353.0596
Sierra Leone,Developing,48.9,3.2,7353.0596
Sierra Leone,Developing,48.9,2.1,7353.0596
Sierra Leone,Developing,48.1,3.2,7353.0596
Sierra Leone,Developing,48.1,2.1,7353.0596
Sierra Leone,Developing,47.1,3.2,7353.0596
Sierra Leone,Developing,47.1,2.1,7353.0596
Sierra Leone,Developing,46.2,3.2,7353.0596
Sierra Leone,Developing,46.2,2.1,7353.0596
Sierra Leone,Developing,45.3,3.2,7353.0596
Sierra Leone,Developing,45.3,2.1,7353.0596
Sierra Leone,Developing,44.3,3.2,7353.0596
Sierra Leone,Developing,44.3,2.1,7353.0596
Sierra Leone,Developing,43.3,3.2,7353.0596
Sierra Leone,Developing,43.3,2.1,7353.0596
Sierra Leone,Developing,42.3,3.2,7353.0596
Sierra Leone,Developing,42.3,2.1,7353.0596
Sierra Leone,Developing,41.5,3.2,7353.0596
Sierra Leone,Developing,41.5,2.1,7353.0596
Sierra Leone,Developing,48.0,3.2,7353.0596
Sierra Leone,Developing,48.0,2.1,7353.0596
Sierra Leone,Developing,41.0,3.2,7353.0596
Sierra Leone,Developing,41.0,2.1,7353.0596
Sierra Leone,Developing,39.0,3.2,7353.0596
Sierra Leone,Developing,39.0,2.1,7353.0596
Singapore,Developed,83.1,9.5,13406.616
Singapore,Developed,83.1,11.6,13406.616
Singapore,Developed,82.9,9.5,13406.616
Singapore,Developed,82.9,11.6,13406.616
Singapore,Developed,82.7,9.5,13406.616
Singapore,Developed,82.7,11.6,13406.616
Singapore,Developed,82.5,9.5,13406.616
Singapore,Developed,82.5,11.6,13406.616
Singapore,Developed,82.2,9.5,13406.616
Singapore,Developed,82.2,11.6,13406.616
Singapore,Developed,82.0,9.5,13406.616
Singapore,Developed,82.0,11.6,13406.616
Singapore,Developed,81.7,9.5,13406.616
Singapore,Developed,81.7,11.6,13406.616
Singapore,Developed,81.4,9.5,13406.616
Singapore,Developed,81.4,11.6,13406.616
Singapore,Developed,81.1,9.5,13406.616
Singapore,Developed,81.1,11.6,13406.616
Singapore,Developed,87.0,9.5,13406.616
Singapore,Developed,87.0,11.6,13406.616
Singapore,Developed,82.0,9.5,13406.616
Singapore,Developed,82.0,11.6,13406.616
Singapore,Developed,79.7,9.5,13406.616
Singapore,Developed,79.7,11.6,13406.616
Singapore,Developed,79.3,9.5,13406.616
Singapore,Developed,79.3,11.6,13406.616
Singapore,Developed,79.0,9.5,13406.616
Singapore,Developed,79.0,11.6,13406.616
Singapore,Developed,78.7,9.5,13406.616
Singapore,Developed,78.7,11.6,13406.616
Singapore,Developed,78.3,9.5,13406.616
Singapore,Developed,78.3,11.6,13406.616
Slovakia,Developed,76.7,5.7,6559.6655
Slovakia,Developed,76.7,5.8,6559.6655
Slovakia,Developed,76.4,5.7,6559.6655
Slovakia,Developed,76.4,5.8,6559.6655
Slovakia,Developed,76.1,5.7,6559.6655
Slovakia,Developed,76.1,5.8,6559.6655
Slovakia,Developed,75.8,5.7,6559.6655
Slovakia,Developed,75.8,5.8,6559.6655
Slovakia,Developed,75.6,5.7,6559.6655
Slovakia,Developed,75.6,5.8,6559.6655
Slovakia,Developed,75.1,5.7,6559.6655
Slovakia,Developed,75.1,5.8,6559.6655
Slovakia,Developed,75.0,5.7,6559.6655
Slovakia,Developed,75.0,5.8,6559.6655
Slovakia,Developed,74.7,5.7,6559.6655
Slovakia,Developed,74.7,5.8,6559.6655
Slovakia,Developed,74.4,5.7,6559.6655
Slovakia,Developed,74.4,5.8,6559.6655
Slovakia,Developed,74.3,5.7,6559.6655
Slovakia,Developed,74.3,5.8,6559.6655
Slovakia,Developed,74.0,5.7,6559.6655
Slovakia,Developed,74.0,5.8,6559.6655
Slovakia,Developed,74.1,5.7,6559.6655
Slovakia,Developed,74.1,5.8,6559.6655
Slovakia,Developed,73.8,5.7,6559.6655
Slovakia,Developed,73.8,5.8,6559.6655
Slovakia,Developed,73.7,5.7,6559.6655
Slovakia,Developed,73.7,5.8,6559.6655
Slovakia,Developed,73.3,5.7,6559.6655
Slovakia,Developed,73.3,5.8,6559.6655
Slovakia,Developed,73.0,5.7,6559.6655
Slovakia,Developed,73.0,5.8,6559.6655
Slovenia,Developed,88.0,7.5,9039.74
Slovenia,Developed,88.0,5.8,9039.74
Slovenia,Developed,87.0,7.5,9039.74
Slovenia,Developed,87.0,5.8,9039.74
Slovenia,Developed,85.0,7.5,9039.74
Slovenia,Developed,85.0,5.8,9039.74
Slovenia,Developed,82.0,7.5,9039.74
Slovenia,Developed,82.0,5.8,9039.74
Slovenia,Developed,79.8,7.5,9039.74
Slovenia,Developed,79.8,5.8,9039.74
Slovenia,Developed,79.5,7.5,9039.74
Slovenia,Developed,79.5,5.8,9039.74
Slovenia,Developed,79.1,7.5,9039.74
Slovenia,Developed,79.1,5.8,9039.74
Slovenia,Developed,78.9,7.5,9039.74
Slovenia,Developed,78.9,5.8,9039.74
Slovenia,Developed,78.3,7.5,9039.74
Slovenia,Developed,78.3,5.8,9039.74
Slovenia,Developed,78.1,7.5,9039.74
Slovenia,Developed,78.1,5.8,9039.74
Slovenia,Developed,77.5,7.5,9039.74
Slovenia,Developed,77.5,5.8,9039.74
Slovenia,Developed,77.2,7.5,9039.74
Slovenia,Developed,77.2,5.8,9039.74
Slovenia,Developed,76.5,7.5,9039.74
Slovenia,Developed,76.5,5.8,9039.74
Slovenia,Developed,76.6,7.5,9039.74
Slovenia,Developed,76.6,5.8,9039.74
Slovenia,Developed,76.2,7.5,9039.74
Slovenia,Developed,76.2,5.8,9039.74
Slovenia,Developed,76.0,7.5,9039.74
Slovenia,Developed,76.0,5.8,9039.74
Solomon Islands,Developing,69.2,15.3,14601.124
Solomon Islands,Developing,69.2,19.8,14601.124
Solomon Islands,Developing,68.8,15.3,14601.124
Solomon Islands,Developing,68.8,19.8,14601.124
Solomon Islands,Developing,68.8,15.3,14601.124
Solomon Islands,Developing,68.8,19.8,14601.124
Solomon Islands,Developing,68.7,15.3,14601.124
Solomon Islands,Developing,68.7,19.8,14601.124
Solomon Islands,Developing,68.5,15.3,14601.124
Solomon Islands,Developing,68.5,19.8,14601.124
Solomon Islands,Developing,68.3,15.3,14601.124
Solomon Islands,Developing,68.3,19.8,14601.124
Solomon Islands,Developing,68.1,15.3,14601.124
Solomon Islands,Developing,68.1,19.8,14601.124
Solomon Islands,Developing,68.0,15.3,14601.124
Solomon Islands,Developing,68.0,19.8,14601.124
Solomon Islands,Developing,67.6,15.3,14601.124
Solomon Islands,Developing,67.6,19.8,14601.124
Solomon Islands,Developing,67.6,15.3,14601.124
Solomon Islands,Developing,67.6,19.8,14601.124
Solomon Islands,Developing,67.4,15.3,14601.124
Solomon Islands,Developing,67.4,19.8,14601.124
Solomon Islands,Developing,67.1,15.3,14601.124
Solomon Islands,Developing,67.1,19.8,14601.124
Solomon Islands,Developing,66.8,15.3,14601.124
Solomon Islands,Developing,66.8,19.8,14601.124
Solomon Islands,Developing,66.5,15.3,14601.124
Solomon Islands,Developing,66.5,19.8,14601.124
Solomon Islands,Developing,66.2,15.3,14601.124
Solomon Islands,Developing,66.2,19.8,14601.124
Solomon Islands,Developing,65.8,15.3,14601.124
Solomon Islands,Developing,65.8,19.8,14601.124
Somalia,Developing,55.0,4.3,6241.922
Somalia,Developing,55.0,6.5,6241.922
Somalia,Developing,54.3,4.3,6241.922
Somalia,Developing,54.3,6.5,6241.922
Somalia,Developing,54.2,4.3,6241.922
Somalia,Developing,54.2,6.5,6241.922
Somalia,Developing,53.1,4.3,6241.922
Somalia,Developing,53.1,6.5,6241.922
Somalia,Developing,53.1,4.3,6241.922
Somalia,Developing,53.1,6.5,6241.922
Somalia,Developing,52.4,4.3,6241.922
Somalia,Developing,52.4,6.5,6241.922
Somalia,Developing,52.2,4.3,6241.922
Somalia,Developing,52.2,6.5,6241.922
Somalia,Developing,51.9,4.3,6241.922
Somalia,Developing,51.9,6.5,6241.922
Somalia,Developing,51.5,4.3,6241.922
Somalia,Developing,51.5,6.5,6241.922
Somalia,Developing,51.5,4.3,6241.922
Somalia,Developing,51.5,6.5,6241.922
Somalia,Developing,51.6,4.3,6241.922
Somalia,Developing,51.6,6.5,6241.922
Somalia,Developing,51.2,4.3,6241.922
Somalia,Developing,51.2,6.5,6241.922
Somalia,Developing,51.1,4.3,6241.922
Somalia,Developing,51.1,6.5,6241.922
Somalia,Developing,58.0,4.3,6241.922
Somalia,Developing,58.0,6.5,6241.922
Somalia,Developing,57.0,4.3,6241.922
Somalia,Developing,57.0,6.5,6241.922
Somalia,Developing,55.0,4.3,6241.922
Somalia,Developing,55.0,6.5,6241.922
South Africa,Developing,62.9,7.0,3867.2124
South Africa,Developing,62.9,10.8,3867.2124
South Africa,Developing,62.0,7.0,3867.2124
South Africa,Developing,62.0,10.8,3867.2124
South Africa,Developing,69.0,7.0,3867.2124
South Africa,Developing,69.0,10.8,3867.2124
South Africa,Developing,59.2,7.0,3867.2124
South Africa,Developing,59.2,10.8,3867.2124
South Africa,Developing,58.9,7.0,3867.2124
South Africa,Developing,58.9,10.8,3867.2124
South Africa,Developing,58.0,7.0,3867.2124
South Africa,Developing,58.0,10.8,3867.2124
South Africa,Developing,56.5,7.0,3867.2124
South Africa,Developing,56.5,10.8,3867.2124
South Africa,Developing,55.3,7.0,3867.2124
South Africa,Developing,55.3,10.8,3867.2124
South Africa,Developing,54.5,7.0,3867.2124
South Africa,Developing,54.5,10.8,3867.2124
South Africa,Developing,54.0,7.0,3867.2124
South Africa,Developing,54.0,10.8,3867.2124
South Africa,Developing,53.8,7.0,3867.2124
South Africa,Developing,53.8,10.8,3867.2124
South Africa,Developing,53.7,7.0,3867.2124
South Africa,Developing,53.7,10.8,3867.2124
South Africa,Developing,54.0,7.0,3867.2124
South Africa,Developing,54.0,10.8,3867.2124
South Africa,Developing,54.9,7.0,3867.2124
South Africa,Developing,54.9,10.8,3867.2124
South Africa,Developing,56.0,7.0,3867.2124
South Africa,Developing,56.0,10.8,3867.2124
South Africa,Developing,57.3,7.0,3867.2124
South Africa,Developing,57.3,10.8,3867.2124
South Sudan,Developing,57.3,6.5,8835.415
South Sudan,Developing,56.6,6.5,8835.415
South Sudan,Developing,56.4,6.5,8835.415
South Sudan,Developing,56.0,6.5,8835.415
South Sudan,Developing,55.4,6.5,8835.415
South Sudan,Developing,55.0,6.5,8835.415
South Sudan,Developing,54.3,6.5,8835.415
South Sudan,Developing,53.6,6.5,8835.415
South Sudan,Developing,53.1,6.5,8835.415
South Sudan,Developing,52.5,6.5,8835.415
South Sudan,Developing,51.9,6.5,8835.415
South Sudan,Developing,51.4,6.5,8835.415
South Sudan,Developing,58.0,6.5,8835.415
South Sudan,Developing,52.0,6.5,8835.415
South Sudan,Developing,49.6,6.5,8835.415
South Sudan,Developing,48.9,6.5,8835.415
Spain,Developed,82.8,6.3,14010.704
Spain,Developed,82.8,10.3,14010.704
Spain,Developed,82.6,6.3,14010.704
Spain,Developed,82.6,10.3,14010.704
Spain,Developed,82.4,6.3,14010.704
Spain,Developed,82.4,10.3,14010.704
Spain,Developed,82.0,6.3,14010.704
Spain,Developed,82.0,10.3,14010.704
Spain,Developed,82.1,6.3,14010.704
Spain,Developed,82.1,10.3,14010.704
Spain,Developed,81.9,6.3,14010.704
Spain,Developed,81.9,10.3,14010.704
Spain,Developed,81.6,6.3,14010.704
Spain,Developed,81.6,10.3,14010.704
Spain,Developed,81.3,6.3,14010.704
Spain,Developed,81.3,10.3,14010.704
Spain,Developed,89.0,6.3,14010.704
Spain,Developed,89.0,10.3,14010.704
Spain,Developed,88.0,6.3,14010.704
Spain,Developed,88.0,10.3,14010.704
Spain,Developed,81.0,6.3,14010.704
Spain,Developed,81.0,10.3,14010.704
Spain,Developed,81.0,6.3,14010.704
Spain,Developed,81.0,10.3,14010.704
Spain,Developed,79.4,6.3,14010.704
Spain,Developed,79.4,10.3,14010.704
Spain,Developed,79.5,6.3,14010.704
Spain,Developed,79.5,10.3,14010.704
Spain,Developed,79.4,6.3,14010.704
Spain,Developed,79.4,10.3,14010.704
Spain,Developed,79.1,6.3,14010.704
Spain,Developed,79.1,10.3,14010.704
Sri Lanka,Developing,74.9,7.5,20828.639
Sri Lanka,Developing,74.9,11.3,20828.639
Sri Lanka,Developing,74.7,7.5,20828.639
Sri Lanka,Developing,74.7,11.3,20828.639
Sri Lanka,Developing,74.6,7.5,20828.639
Sri Lanka,Developing,74.6,11.3,20828.639
Sri Lanka,Developing,74.5,7.5,20828.639
Sri Lanka,Developing,74.5,11.3,20828.639
Sri Lanka,Developing,74.5,7.5,20828.639
Sri Lanka,Developing,74.5,11.3,20828.639
Sri Lanka,Developing,74.5,7.5,20828.639
Sri Lanka,Developing,74.5,11.3,20828.639
Sri Lanka,Developing,71.8,7.5,20828.639
Sri Lanka,Developing,71.8,11.3,20828.639
Sri Lanka,Developing,72.3,7.5,20828.639
Sri Lanka,Developing,72.3,11.3,20828.639
Sri Lanka,Developing,73.7,7.5,20828.639
Sri Lanka,Developing,73.7,11.3,20828.639
Sri Lanka,Developing,73.8,7.5,20828.639
Sri Lanka,Developing,73.8,11.3,20828.639
Sri Lanka,Developing,74.2,7.5,20828.639
Sri Lanka,Developing,74.2,11.3,20828.639
Sri Lanka,Developing,69.1,7.5,20828.639
Sri Lanka,Developing,69.1,11.3,20828.639
Sri Lanka,Developing,73.9,7.5,20828.639
Sri Lanka,Developing,73.9,11.3,20828.639
Sri Lanka,Developing,73.7,7.5,20828.639
Sri Lanka,Developing,73.7,11.3,20828.639
Sri Lanka,Developing,72.7,7.5,20828.639
Sri Lanka,Developing,72.7,11.3,20828.639
Sri Lanka,Developing,71.5,7.5,20828.639
Sri Lanka,Developing,71.5,11.3,20828.639
Sudan,Developing,64.1,8.6,3222.0637
Sudan,Developing,64.1,18.9,3222.0637
Sudan,Developing,63.8,8.6,3222.0637
Sudan,Developing,63.8,18.9,3222.0637
Sudan,Developing,63.5,8.6,3222.0637
Sudan,Developing,63.5,18.9,3222.0637
Sudan,Developing,63.2,8.6,3222.0637
Sudan,Developing,63.2,18.9,3222.0637
Sudan,Developing,62.7,8.6,3222.0637
Sudan,Developing,62.7,18.9,3222.0637
Sudan,Developing,62.5,8.6,3222.0637
Sudan,Developing,62.5,18.9,3222.0637
Sudan,Developing,62.0,8.6,3222.0637
Sudan,Developing,62.0,18.9,3222.0637
Sudan,Developing,61.8,8.6,3222.0637
Sudan,Developing,61.8,18.9,3222.0637
Sudan,Developing,61.4,8.6,3222.0637
Sudan,Developing,61.4,18.9,3222.0637
Sudan,Developing,61.0,8.6,3222.0637
Sudan,Developing,61.0,18.9,3222.0637
Sudan,Developing,67.0,8.6,3222.0637
Sudan,Developing,67.0,18.9,3222.0637
Sudan,Developing,59.7,8.6,3222.0637
Sudan,Developing,59.7,18.9,3222.0637
Sudan,Developing,59.6,8.6,3222.0637
Sudan,Developing,59.6,18.9,3222.0637
Sudan,Developing,59.4,8.6,3222.0637
Sudan,Developing,59.4,18.9,3222.0637
Sudan,Developing,58.9,8.6,3222.0637
Sudan,Developing,58.9,18.9,3222.0637
Sudan,Developing,58.6,8.6,3222.0637
Sudan,Developing,58.6,18.9,3222.0637
Suriname,Developing,71.6,8.9,10010.86
Suriname,Developing,71.6,12.7,10010.86
Suriname,Developing,71.4,8.9,10010.86
Suriname,Developing,71.4,12.7,10010.86
Suriname,Developing,71.2,8.9,10010.86
Suriname,Developing,71.2,12.7,10010.86
Suriname,Developing,71.3,8.9,10010.86
Suriname,Developing,71.3,12.7,10010.86
Suriname,Developing,76.0,8.9,10010.86
Suriname,Developing,76.0,12.7,10010.86
Suriname,Developing,73.0,8.9,10010.86
Suriname,Developing,73.0,12.7,10010.86
Suriname,Developing,70.0,8.9,10010.86
Suriname,Developing,70.0,12.7,10010.86
Suriname,Developing,69.8,8.9,10010.86
Suriname,Developing,69.8,12.7,10010.86
Suriname,Developing,69.5,8.9,10010.86
Suriname,Developing,69.5,12.7,10010.86
Suriname,Developing,69.3,8.9,10010.86
Suriname,Developing,69.3,12.7,10010.86
Suriname,Developing,68.9,8.9,10010.86
Suriname,Developing,68.9,12.7,10010.86
Suriname,Developing,68.3,8.9,10010.86
Suriname,Developing,68.3,12.7,10010.86
Suriname,Developing,68.0,8.9,10010.86
Suriname,Developing,68.0,12.7,10010.86
Suriname,Developing,67.9,8.9,10010.86
Suriname,Developing,67.9,12.7,10010.86
Suriname,Developing,67.7,8.9,10010.86
Suriname,Developing,67.7,12.7,10010.86
Suriname,Developing,67.4,8.9,10010.86
Suriname,Developing,67.4,12.7,10010.86
Sweden,Developed,82.4,4.2,10551.753
Sweden,Developed,82.4,5.0,10551.753
Sweden,Developed,82.3,4.2,10551.753
Sweden,Developed,82.3,5.0,10551.753
Sweden,Developed,81.9,4.2,10551.753
Sweden,Developed,81.9,5.0,10551.753
Sweden,Developed,81.7,4.2,10551.753
Sweden,Developed,81.7,5.0,10551.753
Sweden,Developed,81.7,4.2,10551.753
Sweden,Developed,81.7,5.0,10551.753
Sweden,Developed,81.5,4.2,10551.753
Sweden,Developed,81.5,5.0,10551.753
Sweden,Developed,81.4,4.2,10551.753
Sweden,Developed,81.4,5.0,10551.753
Sweden,Developed,81.1,4.2,10551.753
Sweden,Developed,81.1,5.0,10551.753
Sweden,Developed,89.0,4.2,10551.753
Sweden,Developed,89.0,5.0,10551.753
Sweden,Developed,88.0,4.2,10551.753
Sweden,Developed,88.0,5.0,10551.753
Sweden,Developed,85.0,4.2,10551.753
Sweden,Developed,85.0,5.0,10551.753
Sweden,Developed,83.0,4.2,10551.753
Sweden,Developed,83.0,5.0,10551.753
Sweden,Developed,82.0,4.2,10551.753
Sweden,Developed,82.0,5.0,10551.753
Sweden,Developed,79.9,4.2,10551.753
Sweden,Developed,79.9,5.0,10551.753
Sweden,Developed,79.8,4.2,10551.753
Sweden,Developed,79.8,5.0,10551.753
Sweden,Developed,79.6,4.2,10551.753
Sweden,Developed,79.6,5.0,10551.753
Switzerland,Developed,83.4,5.9,10531.531
Switzerland,Developed,83.4,4.6,10531.531
Switzerland,Developed,83.2,5.9,10531.531
Switzerland,Developed,83.2,4.6,10531.531
Switzerland,Developed,83.0,5.9,10531.531
Switzerland,Developed,83.0,4.6,10531.531
Switzerland,Developed,82.7,5.9,10531.531
Switzerland,Developed,82.7,4.6,10531.531
Switzerland,Developed,82.6,5.9,10531.531
Switzerland,Developed,82.6,4.6,10531.531
Switzerland,Developed,82.3,5.9,10531.531
Switzerland,Developed,82.3,4.6,10531.531
Switzerland,Developed,82.1,5.9,10531.531
Switzerland,Developed,82.1,4.6,10531.531
Switzerland,Developed,82.0,5.9,10531.531
Switzerland,Developed,82.0,4.6,10531.531
Switzerland,Developed,81.7,5.9,10531.531
Switzerland,Developed,81.7,4.6,10531.531
Switzerland,Developed,81.5,5.9,10531.531
Switzerland,Developed,81.5,4.6,10531.531
Switzerland,Developed,81.1,5.9,10531.531
Switzerland,Developed,81.1,4.6,10531.531
Switzerland,Developed,81.0,5.9,10531.531
Switzerland,Developed,81.0,4.6,10531.531
Switzerland,Developed,85.0,5.9,10531.531
Switzerland,Developed,85.0,4.6,10531.531
Switzerland,Developed,84.0,5.9,10531.531
Switzerland,Developed,84.0,4.6,10531.531
Switzerland,Developed,82.0,5.9,10531.531
Switzerland,Developed,82.0,4.6,10531.531
Switzerland,Developed,79.7,5.9,10531.531
Switzerland,Developed,79.7,4.6,10531.531
Tajikistan,Developing,69.7,6.3,8659.319
Tajikistan,Developing,69.7,6.6,8659.319
Tajikistan,Developing,69.6,6.3,8659.319
Tajikistan,Developing,69.6,6.6,8659.319
Tajikistan,Developing,69.3,6.3,8659.319
Tajikistan,Developing,69.3,6.6,8659.319
Tajikistan,Developing,68.8,6.3,8659.319
Tajikistan,Developing,68.8,6.6,8659.319
Tajikistan,Developing,68.1,6.3,8659.319
